Hour,Date,P(kWh),h_max
18,2022-06-13,509,246507.0
19,2022-06-13,1,246508.0
20,2022-06-13,0,246508.0
21,2022-06-13,0,246508.0
22,2022-06-13,0,246508.0
23,2022-06-13,0,246508.0
Hour,Date,P(kWh),h_max
00,2022-06-14,0,246508.0
01,2022-06-14,0,246508.0
02,2022-06-14,0,246508.0
03,2022-06-14,0,246508.0
04,2022-06-14,0,246508.0
05,2022-06-14,1,246509.0
06,2022-06-14,6,246515.0
07,2022-06-14,16,246531.0
18,2022-06-14,406,246937.0
19,2022-06-14,0,246937.0
20,2022-06-14,0,246937.0
21,2022-06-14,0,246937.0
22,2022-06-14,0,246937.0
23,2022-06-14,0,246937.0
Hour,Date,P(kWh),h_max
00,2022-06-15,0,246937.0
01,2022-06-15,0,246937.0
02,2022-06-15,0,246937.0
03,2022-06-15,0,246937.0
04,2022-06-15,0,246937.0
05,2022-06-15,0,246937.0
06,2022-06-15,1,246938.0
07,2022-06-15,6,246944.0
18,2022-06-15,201,247145.0
19,2022-06-15,1,247146.0
20,2022-06-15,0,247146.0
21,2022-06-15,0,247146.0
22,2022-06-15,0,247146.0
23,2022-06-15,0,247146.0
Hour,Date,P(kWh),h_max
00,2022-06-16,0,247146.0
01,2022-06-16,0,247146.0
02,2022-06-16,0,247146.0
03,2022-06-16,0,247146.0
04,2022-06-16,0,247146.0
05,2022-06-16,1,247147.0
06,2022-06-16,2,247149.0
07,2022-06-16,13,247162.0
18,2022-06-16,596,247758.0
19,2022-06-16,3,247761.0
20,2022-06-16,0,247761.0
21,2022-06-16,0,247761.0
22,2022-06-16,0,247761.0
23,2022-06-16,0,247761.0
Hour,Date,P(kWh),h_max
00,2022-06-17,0,247761.0
01,2022-06-17,0,247761.0
02,2022-06-17,0,247761.0
03,2022-06-17,0,247761.0
04,2022-06-17,0,247761.0
05,2022-06-17,0,247761.0
06,2022-06-17,5,247766.0
07,2022-06-17,10,247776.0
18,2022-06-17,246,248022.0
19,2022-06-17,2,248024.0
20,2022-06-17,0,248024.0
21,2022-06-17,0,248024.0
22,2022-06-17,0,248024.0
23,2022-06-17,0,248024.0
Hour,Date,P(kWh),h_max
00,2022-06-18,0,248024.0
01,2022-06-18,0,248024.0
02,2022-06-18,0,248024.0
03,2022-06-18,0,248024.0
04,2022-06-18,0,248024.0
05,2022-06-18,1,248025.0
06,2022-06-18,8,248033.0
07,2022-06-18,11,248044.0
18,2022-06-18,240,248284.0
19,2022-06-18,2,248286.0
20,2022-06-18,0,248286.0
21,2022-06-18,0,248286.0
22,2022-06-18,0,248286.0
23,2022-06-18,0,248286.0
Hour,Date,P(kWh),h_max
00,2022-06-19,0,248286.0
01,2022-06-19,0,248286.0
02,2022-06-19,0,248286.0
03,2022-06-19,0,248286.0
04,2022-06-19,0,248286.0
05,2022-06-19,1,248287.0
