Hour,Date,P(kWh),h_max
Hour,Date,P(kWh),h_max
00,2021-09-08,0,144101.0
07,2021-09-08,8,144109.0
08,2021-09-08,20,144129.0
09,2021-09-08,41,144170.0
10,2021-09-08,50,144220.0
11,2021-09-08,66,144286.0
12,2021-09-08,77,144363.0
13,2021-09-08,74,144437.0
14,2021-09-08,72,144509.0
15,2021-09-08,64,144573.0
16,2021-09-08,48,144621.0
17,2021-09-08,16,144637.0
18,2021-09-08,2,144639.0
19,2021-09-08,0,144639.0
20,2021-09-08,0,144639.0
21,2021-09-08,0,144639.0
22,2021-09-08,0,144639.0
23,2021-09-08,0,144639.0
Hour,Date,P(kWh),h_max
00,2021-09-09,0,144639.0
07,2021-09-09,7,144646.0
08,2021-09-09,14,144660.0
09,2021-09-09,20,144680.0
10,2021-09-09,55,144735.0
11,2021-09-09,47,144782.0
12,2021-09-09,67,144849.0
13,2021-09-09,75,144924.0
14,2021-09-09,64,144988.0
15,2021-09-09,54,145042.0
16,2021-09-09,35,145077.0
17,2021-09-09,13,145090.0
18,2021-09-09,1,145091.0
19,2021-09-09,0,145091.0
20,2021-09-09,0,145091.0
21,2021-09-09,0,145091.0
22,2021-09-09,0,145091.0
23,2021-09-09,0,145091.0
Hour,Date,P(kWh),h_max
00,2021-09-10,0,145091.0
07,2021-09-10,9,145100.0
08,2021-09-10,15,145115.0
09,2021-09-10,27,145142.0
10,2021-09-10,54,145196.0
11,2021-09-10,70,145266.0
12,2021-09-10,72,145338.0
13,2021-09-10,68,145406.0
14,2021-09-10,70,145476.0
15,2021-09-10,58,145534.0
16,2021-09-10,42,145576.0
17,2021-09-10,14,145590.0
18,2021-09-10,1,145591.0
19,2021-09-10,0,145591.0
20,2021-09-10,0,145591.0
21,2021-09-10,0,145591.0
22,2021-09-10,0,145591.0
23,2021-09-10,0,145591.0
Hour,Date,P(kWh),h_max
00,2021-09-11,0,145591.0
07,2021-09-11,9,145600.0
08,2021-09-11,14,145614.0
09,2021-09-11,34,145648.0
10,2021-09-11,60,145708.0
11,2021-09-11,70,145778.0
12,2021-09-11,74,145852.0
13,2021-09-11,75,145927.0
14,2021-09-11,68,145995.0
15,2021-09-11,59,146054.0
16,2021-09-11,43,146097.0
17,2021-09-11,14,146111.0
18,2021-09-11,1,146112.0
19,2021-09-11,0,146112.0
20,2021-09-11,0,146112.0
21,2021-09-11,0,146112.0
22,2021-09-11,0,146112.0
23,2021-09-11,0,146112.0
Hour,Date,P(kWh),h_max
00,2021-09-12,0,146112.0
07,2021-09-12,11,146123.0
08,2021-09-12,24,146147.0
09,2021-09-12,42,146189.0
10,2021-09-12,58,146247.0
11,2021-09-12,58,146305.0
12,2021-09-12,70,146375.0
13,2021-09-12,76,146451.0
14,2021-09-12,72,146523.0
15,2021-09-12,61,146584.0
16,2021-09-12,44,146628.0
17,2021-09-12,11,146639.0
18,2021-09-12,2,146641.0
19,2021-09-12,0,146641.0
20,2021-09-12,0,146641.0
21,2021-09-12,0,146641.0
22,2021-09-12,0,146641.0
23,2021-09-12,0,146641.0
Hour,Date,P(kWh),h_max
00,2021-09-13,0,146641.0
07,2021-09-13,7,146648.0
08,2021-09-13,15,146663.0
09,2021-09-13,32,146695.0
10,2021-09-13,50,146745.0
11,2021-09-13,72,146817.0
12,2021-09-13,68,146885.0
13,2021-09-13,71,146956.0
14,2021-09-13,72,147028.0
15,2021-09-13,51,147079.0
16,2021-09-13,27,147106.0
17,2021-09-13,9,147115.0
18,2021-09-13,2,147117.0
19,2021-09-13,0,147117.0
20,2021-09-13,0,147117.0
21,2021-09-13,0,147117.0
22,2021-09-13,0,147117.0
23,2021-09-13,0,147117.0
Hour,Date,P(kWh),h_max
00,2021-09-14,0,147117.0
07,2021-09-14,10,147127.0
08,2021-09-14,17,147144.0
09,2021-09-14,24,147168.0
10,2021-09-14,37,147205.0
11,2021-09-14,54,147259.0
12,2021-09-14,58,147317.0
13,2021-09-14,71,147388.0
14,2021-09-14,71,147459.0
15,2021-09-14,60,147519.0
16,2021-09-14,42,147561.0
17,2021-09-14,9,147570.0
18,2021-09-14,1,147571.0
19,2021-09-14,0,147571.0
20,2021-09-14,0,147571.0
21,2021-09-14,0,147571.0
22,2021-09-14,0,147571.0
23,2021-09-14,0,147571.0
Hour,Date,P(kWh),h_max
00,2021-09-15,0,147571.0
07,2021-09-15,8,147579.0
08,2021-09-15,27,147606.0
09,2021-09-15,47,147653.0
10,2021-09-15,62,147715.0
11,2021-09-15,72,147787.0
12,2021-09-15,77,147864.0
13,2021-09-15,65,147929.0
14,2021-09-15,52,147981.0
15,2021-09-15,39,148020.0
16,2021-09-15,36,148056.0
17,2021-09-15,9,148065.0
18,2021-09-15,1,148066.0
19,2021-09-15,0,148066.0
20,2021-09-15,0,148066.0
21,2021-09-15,0,148066.0
22,2021-09-15,0,148066.0
23,2021-09-15,0,148066.0
Hour,Date,P(kWh),h_max
00,2021-09-16,0,148066.0
07,2021-09-16,9,148075.0
08,2021-09-16,27,148102.0
09,2021-09-16,47,148149.0
10,2021-09-16,61,148210.0
11,2021-09-16,71,148281.0
12,2021-09-16,66,148347.0
13,2021-09-16,57,148404.0
14,2021-09-16,47,148451.0
15,2021-09-16,34,148485.0
16,2021-09-16,18,148503.0
17,2021-09-16,8,148511.0
18,2021-09-16,1,148512.0
19,2021-09-16,0,148512.0
20,2021-09-16,0,148512.0
21,2021-09-16,0,148512.0
22,2021-09-16,0,148512.0
23,2021-09-16,0,148512.0
Hour,Date,P(kWh),h_max
00,2021-09-17,0,148512.0
07,2021-09-17,6,148518.0
08,2021-09-17,13,148531.0
09,2021-09-17,21,148552.0
10,2021-09-17,29,148581.0
11,2021-09-17,61,148642.0
12,2021-09-17,76,148718.0
13,2021-09-17,76,148794.0
14,2021-09-17,62,148856.0
15,2021-09-17,49,148905.0
16,2021-09-17,41,148946.0
17,2021-09-17,6,148952.0
18,2021-09-17,1,148953.0
19,2021-09-17,0,148953.0
20,2021-09-17,0,148953.0
21,2021-09-17,0,148953.0
22,2021-09-17,0,148953.0
23,2021-09-17,0,148953.0
Hour,Date,P(kWh),h_max
00,2021-09-18,0,148953.0
07,2021-09-18,9,148962.0
08,2021-09-18,26,148988.0
09,2021-09-18,45,149033.0
10,2021-09-18,60,149093.0
11,2021-09-18,60,149153.0
12,2021-09-18,51,149204.0
13,2021-09-18,53,149257.0
14,2021-09-18,65,149322.0
15,2021-09-18,58,149380.0
16,2021-09-18,40,149420.0
17,2021-09-18,6,149426.0
18,2021-09-18,1,149427.0
19,2021-09-18,0,149427.0
20,2021-09-18,0,149427.0
21,2021-09-18,0,149427.0
22,2021-09-18,0,149427.0
23,2021-09-18,0,149427.0
Hour,Date,P(kWh),h_max
00,2021-09-19,0,149427.0
07,2021-09-19,12,149439.0
08,2021-09-19,22,149461.0
09,2021-09-19,32,149493.0
10,2021-09-19,44,149537.0
11,2021-09-19,46,149583.0
12,2021-09-19,50,149633.0
13,2021-09-19,58,149691.0
14,2021-09-19,62,149753.0
15,2021-09-19,45,149798.0
16,2021-09-19,26,149824.0
17,2021-09-19,3,149827.0
18,2021-09-19,0,149827.0
19,2021-09-19,0,149827.0
20,2021-09-19,0,149827.0
21,2021-09-19,0,149827.0
22,2021-09-19,0,149827.0
23,2021-09-19,0,149827.0
Hour,Date,P(kWh),h_max
00,2021-09-20,0,149827.0
07,2021-09-20,9,149836.0
08,2021-09-20,26,149862.0
09,2021-09-20,46,149908.0
10,2021-09-20,45,149953.0
11,2021-09-20,40,149993.0
12,2021-09-20,57,150050.0
13,2021-09-20,65,150115.0
14,2021-09-20,69,150184.0
15,2021-09-20,38,150222.0
16,2021-09-20,31,150253.0
17,2021-09-20,6,150259.0
18,2021-09-20,0,150259.0
19,2021-09-20,0,150259.0
20,2021-09-20,0,150259.0
21,2021-09-20,0,150259.0
22,2021-09-20,0,150259.0
23,2021-09-20,0,150259.0
Hour,Date,P(kWh),h_max
00,2021-09-21,0,150259.0
07,2021-09-21,6,150265.0
08,2021-09-21,3,150268.0
09,2021-09-21,9,150277.0
10,2021-09-21,17,150294.0
11,2021-09-21,28,150322.0
12,2021-09-21,47,150369.0
13,2021-09-21,67,150436.0
14,2021-09-21,57,150493.0
15,2021-09-21,58,150551.0
16,2021-09-21,38,150589.0
17,2021-09-21,7,150596.0
18,2021-09-21,1,150597.0
19,2021-09-21,0,150597.0
20,2021-09-21,0,150597.0
21,2021-09-21,0,150597.0
22,2021-09-21,0,150597.0
23,2021-09-21,0,150597.0
Hour,Date,P(kWh),h_max
00,2021-09-22,0,150597.0
07,2021-09-22,7,150604.0
08,2021-09-22,11,150615.0
09,2021-09-22,44,150659.0
10,2021-09-22,61,150720.0
11,2021-09-22,72,150792.0
12,2021-09-22,75,150867.0
13,2021-09-22,47,150914.0
14,2021-09-22,57,150971.0
15,2021-09-22,56,151027.0
16,2021-09-22,38,151065.0
17,2021-09-22,4,151069.0
18,2021-09-22,1,151070.0
19,2021-09-22,0,151070.0
20,2021-09-22,0,151070.0
21,2021-09-22,0,151070.0
22,2021-09-22,0,151070.0
23,2021-09-22,0,151070.0
Hour,Date,P(kWh),h_max
00,2021-09-23,0,151070.0
07,2021-09-23,8,151078.0
08,2021-09-23,26,151104.0
09,2021-09-23,45,151149.0
10,2021-09-23,61,151210.0
11,2021-09-23,55,151265.0
12,2021-09-23,68,151333.0
13,2021-09-23,59,151392.0
14,2021-09-23,68,151460.0
15,2021-09-23,61,151521.0
16,2021-09-23,29,151550.0
17,2021-09-23,7,151557.0
18,2021-09-23,1,151558.0
19,2021-09-23,0,151558.0
20,2021-09-23,0,151558.0
21,2021-09-23,0,151558.0
22,2021-09-23,0,151558.0
23,2021-09-23,0,151558.0
Hour,Date,P(kWh),h_max
00,2021-09-24,0,151558.0
07,2021-09-24,8,151566.0
08,2021-09-24,24,151590.0
09,2021-09-24,44,151634.0
10,2021-09-24,58,151692.0
11,2021-09-24,67,151759.0
12,2021-09-24,46,151805.0
13,2021-09-24,60,151865.0
14,2021-09-24,38,151903.0
15,2021-09-24,38,151941.0
16,2021-09-24,18,151959.0
17,2021-09-24,5,151964.0
18,2021-09-24,0,151964.0
19,2021-09-24,0,151964.0
20,2021-09-24,0,151964.0
21,2021-09-24,0,151964.0
22,2021-09-24,0,151964.0
23,2021-09-24,0,151964.0
Hour,Date,P(kWh),h_max
00,2021-09-25,0,151964.0
07,2021-09-25,9,151973.0
08,2021-09-25,17,151990.0
09,2021-09-25,25,152015.0
10,2021-09-25,29,152044.0
11,2021-09-25,29,152073.0
12,2021-09-25,23,152096.0
13,2021-09-25,12,152108.0
14,2021-09-25,11,152119.0
15,2021-09-25,10,152129.0
16,2021-09-25,8,152137.0
17,2021-09-25,5,152142.0
18,2021-09-25,0,152142.0
19,2021-09-25,0,152142.0
20,2021-09-25,0,152142.0
21,2021-09-25,0,152142.0
22,2021-09-25,0,152142.0
23,2021-09-25,0,152142.0
Hour,Date,P(kWh),h_max
00,2021-09-26,0,152142.0
07,2021-09-26,10,152152.0
08,2021-09-26,18,152170.0
09,2021-09-26,35,152205.0
10,2021-09-26,58,152263.0
11,2021-09-26,61,152324.0
12,2021-09-26,53,152377.0
13,2021-09-26,62,152439.0
14,2021-09-26,69,152508.0
15,2021-09-26,14,152522.0
16,2021-09-26,12,152534.0
17,2021-09-26,4,152538.0
18,2021-09-26,0,152538.0
19,2021-09-26,0,152538.0
20,2021-09-26,0,152538.0
21,2021-09-26,0,152538.0
22,2021-09-26,0,152538.0
23,2021-09-26,0,152538.0
Hour,Date,P(kWh),h_max
00,2021-09-27,0,152538.0
07,2021-09-27,5,152543.0
08,2021-09-27,14,152557.0
09,2021-09-27,28,152585.0
10,2021-09-27,53,152638.0
11,2021-09-27,61,152699.0
12,2021-09-27,37,152736.0
13,2021-09-27,32,152768.0
14,2021-09-27,16,152784.0
15,2021-09-27,9,152793.0
16,2021-09-27,7,152800.0
17,2021-09-27,3,152803.0
18,2021-09-27,0,152803.0
19,2021-09-27,0,152803.0
20,2021-09-27,0,152803.0
21,2021-09-27,0,152803.0
22,2021-09-27,0,152803.0
23,2021-09-27,0,152803.0
Hour,Date,P(kWh),h_max
00,2021-09-28,0,152803.0
01,2021-09-28,0,152803.0
02,2021-09-28,0,152803.0
03,2021-09-28,0,152803.0
04,2021-09-28,0,152803.0
05,2021-09-28,0,152803.0
06,2021-09-28,0,152803.0
07,2021-09-28,3,152806.0
08,2021-09-28,10,152816.0
09,2021-09-28,26,152842.0
10,2021-09-28,33,152875.0
11,2021-09-28,24,152899.0
17,2021-09-28,103,153002.0
18,2021-09-28,0,153002.0
19,2021-09-28,0,153002.0
20,2021-09-28,0,153002.0
21,2021-09-28,0,153002.0
22,2021-09-28,0,153002.0
23,2021-09-28,0,153002.0
Hour,Date,P(kWh),h_max
00,2021-09-29,0,153002.0
09,2021-09-29,11,153013.0
10,2021-09-29,11,153024.0
11,2021-09-29,14,153038.0
12,2021-09-29,7,153045.0
13,2021-09-29,15,153060.0
14,2021-09-29,21,153081.0
15,2021-09-29,9,153090.0
16,2021-09-29,5,153095.0
17,2021-09-29,3,153098.0
18,2021-09-29,0,153098.0
19,2021-09-29,0,153098.0
20,2021-09-29,0,153098.0
21,2021-09-29,0,153098.0
22,2021-09-29,0,153098.0
23,2021-09-29,0,153098.0
Hour,Date,P(kWh),h_max
00,2021-09-30,0,153098.0
09,2021-09-30,51,153149.0
10,2021-09-30,50,153199.0
11,2021-09-30,68,153267.0
12,2021-09-30,72,153339.0
13,2021-09-30,69,153408.0
14,2021-09-30,61,153469.0
15,2021-09-30,52,153521.0
16,2021-09-30,24,153545.0
17,2021-09-30,4,153549.0
18,2021-09-30,0,153549.0
19,2021-09-30,0,153549.0
20,2021-09-30,0,153549.0
21,2021-09-30,0,153549.0
22,2021-09-30,0,153549.0
23,2021-09-30,0,153549.0
