Hour,Date,P(kWh),h_max
00,2021-11-01,0,163430.0
01,2021-11-01,0,163430.0
02,2021-11-01,0,163430.0
03,2021-11-01,0,163430.0
04,2021-11-01,0,163430.0
05,2021-11-01,0,163430.0
06,2021-11-01,0,163430.0
07,2021-11-01,3,163433.0
08,2021-11-01,12,163445.0
09,2021-11-01,22,163467.0
10,2021-11-01,42,163509.0
11,2021-11-01,57,163566.0
12,2021-11-01,64,163630.0
13,2021-11-01,61,163691.0
14,2021-11-01,46,163737.0
15,2021-11-01,19,163756.0
16,2021-11-01,7,163763.0
17,2021-11-01,1,163764.0
18,2021-11-01,0,163764.0
19,2021-11-01,0,163764.0
20,2021-11-01,0,163764.0
21,2021-11-01,0,163764.0
22,2021-11-01,0,163764.0
23,2021-11-01,0,163764.0
Hour,Date,P(kWh),h_max
00,2021-11-02,0,163764.0
01,2021-11-02,0,163764.0
02,2021-11-02,0,163764.0
03,2021-11-02,0,163764.0
04,2021-11-02,0,163764.0
05,2021-11-02,0,163764.0
06,2021-11-02,0,163764.0
07,2021-11-02,3,163767.0
08,2021-11-02,16,163783.0
09,2021-11-02,31,163814.0
10,2021-11-02,48,163862.0
11,2021-11-02,59,163921.0
12,2021-11-02,63,163984.0
13,2021-11-02,57,164041.0
14,2021-11-02,42,164083.0
15,2021-11-02,19,164102.0
16,2021-11-02,9,164111.0
17,2021-11-02,1,164112.0
18,2021-11-02,0,164112.0
19,2021-11-02,0,164112.0
20,2021-11-02,0,164112.0
21,2021-11-02,0,164112.0
22,2021-11-02,0,164112.0
23,2021-11-02,0,164112.0
Hour,Date,P(kWh),h_max
00,2021-11-03,0,164112.0
01,2021-11-03,0,164112.0
02,2021-11-03,0,164112.0
03,2021-11-03,0,164112.0
04,2021-11-03,0,164112.0
05,2021-11-03,0,164112.0
06,2021-11-03,0,164112.0
07,2021-11-03,4,164116.0
08,2021-11-03,15,164131.0
09,2021-11-03,32,164163.0
10,2021-11-03,48,164211.0
11,2021-11-03,47,164258.0
12,2021-11-03,51,164309.0
13,2021-11-03,41,164350.0
14,2021-11-03,21,164371.0
15,2021-11-03,19,164390.0
16,2021-11-03,7,164397.0
17,2021-11-03,1,164398.0
18,2021-11-03,0,164398.0
19,2021-11-03,0,164398.0
20,2021-11-03,0,164398.0
21,2021-11-03,0,164398.0
22,2021-11-03,0,164398.0
23,2021-11-03,0,164398.0
Hour,Date,P(kWh),h_max
00,2021-11-04,0,164398.0
01,2021-11-04,0,164398.0
02,2021-11-04,0,164398.0
03,2021-11-04,0,164398.0
04,2021-11-04,0,164398.0
05,2021-11-04,0,164398.0
06,2021-11-04,0,164398.0
07,2021-11-04,4,164402.0
08,2021-11-04,13,164415.0
09,2021-11-04,26,164441.0
10,2021-11-04,21,164462.0
11,2021-11-04,37,164499.0
12,2021-11-04,22,164521.0
13,2021-11-04,9,164530.0
14,2021-11-04,4,164534.0
15,2021-11-04,10,164544.0
16,2021-11-04,6,164550.0
17,2021-11-04,0,164550.0
