Hour,Date,P(kWh),h_max
00,2022-03-01,0,196059.0
01,2022-03-01,0,196059.0
02,2022-03-01,0,196059.0
03,2022-03-01,0,196059.0
04,2022-03-01,0,196059.0
05,2022-03-01,0,196059.0
06,2022-03-01,0,196059.0
07,2022-03-01,1,196060.0
08,2022-03-01,7,196067.0
09,2022-03-01,9,196076.0
10,2022-03-01,9,196085.0
11,2022-03-01,16,196101.0
12,2022-03-01,43,196144.0
13,2022-03-01,35,196179.0
14,2022-03-01,41,196220.0
15,2022-03-01,53,196273.0
16,2022-03-01,25,196298.0
17,2022-03-01,7,196305.0
18,2022-03-01,1,196306.0
19,2022-03-01,0,196306.0
20,2022-03-01,0,196306.0
21,2022-03-01,0,196306.0
22,2022-03-01,0,196306.0
23,2022-03-01,0,196306.0
Hour,Date,P(kWh),h_max
00,2022-03-02,0,196306.0
01,2022-03-02,0,196306.0
02,2022-03-02,0,196306.0
03,2022-03-02,0,196306.0
04,2022-03-02,0,196306.0
05,2022-03-02,0,196306.0
06,2022-03-02,0,196306.0
07,2022-03-02,2,196308.0
08,2022-03-02,17,196325.0
09,2022-03-02,39,196364.0
10,2022-03-02,58,196422.0
11,2022-03-02,71,196493.0
12,2022-03-02,79,196572.0
13,2022-03-02,80,196652.0
14,2022-03-02,74,196726.0
15,2022-03-02,64,196790.0
16,2022-03-02,29,196819.0
17,2022-03-02,5,196824.0
18,2022-03-02,1,196825.0
19,2022-03-02,0,196825.0
20,2022-03-02,0,196825.0
21,2022-03-02,0,196825.0
22,2022-03-02,0,196825.0
23,2022-03-02,0,196825.0
Hour,Date,P(kWh),h_max
00,2022-03-03,0,196825.0
01,2022-03-03,0,196825.0
02,2022-03-03,0,196825.0
03,2022-03-03,0,196825.0
04,2022-03-03,0,196825.0
05,2022-03-03,0,196825.0
06,2022-03-03,0,196825.0
07,2022-03-03,3,196828.0
08,2022-03-03,14,196842.0
09,2022-03-03,36,196878.0
10,2022-03-03,55,196933.0
11,2022-03-03,69,197002.0
12,2022-03-03,75,197077.0
13,2022-03-03,77,197154.0
14,2022-03-03,74,197228.0
15,2022-03-03,61,197289.0
16,2022-03-03,29,197318.0
17,2022-03-03,6,197324.0
18,2022-03-03,1,197325.0
19,2022-03-03,0,197325.0
20,2022-03-03,0,197325.0
21,2022-03-03,0,197325.0
22,2022-03-03,0,197325.0
23,2022-03-03,0,197325.0
Hour,Date,P(kWh),h_max
00,2022-03-04,0,197325.0
01,2022-03-04,0,197325.0
02,2022-03-04,0,197325.0
03,2022-03-04,0,197325.0
04,2022-03-04,0,197325.0
05,2022-03-04,0,197325.0
06,2022-03-04,0,197325.0
07,2022-03-04,3,197328.0
08,2022-03-04,8,197336.0
09,2022-03-04,17,197353.0
10,2022-03-04,46,197399.0
11,2022-03-04,56,197455.0
12,2022-03-04,63,197518.0
13,2022-03-04,55,197573.0
14,2022-03-04,32,197605.0
15,2022-03-04,20,197625.0
16,2022-03-04,8,197633.0
17,2022-03-04,7,197640.0
18,2022-03-04,0,197640.0
19,2022-03-04,0,197640.0
20,2022-03-04,0,197640.0
21,2022-03-04,0,197640.0
22,2022-03-04,0,197640.0
23,2022-03-04,0,197640.0
Hour,Date,P(kWh),h_max
00,2022-03-05,0,197640.0
01,2022-03-05,0,197640.0
02,2022-03-05,0,197640.0
03,2022-03-05,0,197640.0
04,2022-03-05,0,197640.0
05,2022-03-05,0,197640.0
06,2022-03-05,0,197640.0
07,2022-03-05,4,197644.0
08,2022-03-05,16,197660.0
09,2022-03-05,38,197698.0
10,2022-03-05,57,197755.0
11,2022-03-05,73,197828.0
12,2022-03-05,81,197909.0
13,2022-03-05,82,197991.0
14,2022-03-05,77,198068.0
15,2022-03-05,67,198135.0
16,2022-03-05,29,198164.0
17,2022-03-05,6,198170.0
18,2022-03-05,1,198171.0
19,2022-03-05,0,198171.0
20,2022-03-05,0,198171.0
21,2022-03-05,0,198171.0
22,2022-03-05,0,198171.0
23,2022-03-05,0,198171.0
Hour,Date,P(kWh),h_max
00,2022-03-06,0,198171.0
01,2022-03-06,0,198171.0
02,2022-03-06,0,198171.0
03,2022-03-06,0,198171.0
04,2022-03-06,0,198171.0
05,2022-03-06,0,198171.0
