Hour,Date,P(kWh),h_max
03,2021-02-04,0,56083.0
04,2021-02-04,0,56083.0
05,2021-02-04,0,56083.0
06,2021-02-04,0,56083.0
07,2021-02-04,0,56083.0
08,2021-02-04,0,56083.0
09,2021-02-04,1,56084.0
10,2021-02-04,1,56085.0
11,2021-02-04,3,56088.0
12,2021-02-04,4,56092.0
13,2021-02-04,7,56099.0
14,2021-02-04,15,56114.0
15,2021-02-04,26,56140.0
16,2021-02-04,8,56148.0
17,2021-02-04,2,56150.0
18,2021-02-04,0,56150.0
19,2021-02-04,0,56150.0
20,2021-02-04,0,56150.0
21,2021-02-04,0,56150.0
22,2021-02-04,0,56150.0
23,2021-02-04,0,56150.0
Hour,Date,P(kWh),h_max
00,2021-02-05,0,56150.0
01,2021-02-05,0,56150.0
02,2021-02-05,0,56150.0
03,2021-02-05,0,56150.0
04,2021-02-05,0,56150.0
05,2021-02-05,0,56150.0
06,2021-02-05,0,56150.0
07,2021-02-05,1,56151.0
08,2021-02-05,6,56157.0
09,2021-02-05,16,56173.0
10,2021-02-05,29,56202.0
11,2021-02-05,45,56247.0
12,2021-02-05,44,56291.0
13,2021-02-05,47,56338.0
14,2021-02-05,51,56389.0
15,2021-02-05,26,56415.0
16,2021-02-05,12,56427.0
17,2021-02-05,4,56431.0
18,2021-02-05,0,56431.0
19,2021-02-05,0,56431.0
20,2021-02-05,0,56431.0
21,2021-02-05,0,56431.0
22,2021-02-05,0,56431.0
23,2021-02-05,0,56431.0
Hour,Date,P(kWh),h_max
00,2021-02-06,0,56431.0
01,2021-02-06,0,56431.0
02,2021-02-06,0,56431.0
03,2021-02-06,0,56431.0
04,2021-02-06,0,56431.0
05,2021-02-06,0,56431.0
06,2021-02-06,0,56431.0
07,2021-02-06,0,56431.0
08,2021-02-06,7,56438.0
09,2021-02-06,15,56453.0
10,2021-02-06,20,56473.0
11,2021-02-06,17,56490.0
12,2021-02-06,17,56507.0
13,2021-02-06,14,56521.0
14,2021-02-06,16,56537.0
15,2021-02-06,12,56549.0
16,2021-02-06,7,56556.0
17,2021-02-06,2,56558.0
18,2021-02-06,0,56558.0
19,2021-02-06,0,56558.0
20,2021-02-06,0,56558.0
21,2021-02-06,0,56558.0
22,2021-02-06,0,56558.0
23,2021-02-06,0,56558.0
Hour,Date,P(kWh),h_max
00,2021-02-07,0,56558.0
01,2021-02-07,0,56558.0
02,2021-02-07,0,56558.0
03,2021-02-07,0,56558.0
04,2021-02-07,0,56558.0
05,2021-02-07,0,56558.0
06,2021-02-07,0,56558.0
07,2021-02-07,0,56558.0
08,2021-02-07,3,56561.0
09,2021-02-07,7,56568.0
10,2021-02-07,10,56578.0
11,2021-02-07,14,56592.0
12,2021-02-07,38,56630.0
13,2021-02-07,42,56672.0
14,2021-02-07,58,56730.0
15,2021-02-07,41,56771.0
16,2021-02-07,10,56781.0
17,2021-02-07,3,56784.0
18,2021-02-07,0,56784.0
19,2021-02-07,0,56784.0
20,2021-02-07,0,56784.0
21,2021-02-07,0,56784.0
22,2021-02-07,0,56784.0
23,2021-02-07,0,56784.0
Hour,Date,P(kWh),h_max
00,2021-02-08,0,56784.0
01,2021-02-08,0,56784.0
02,2021-02-08,0,56784.0
03,2021-02-08,0,56784.0
04,2021-02-08,0,56784.0
05,2021-02-08,0,56784.0
06,2021-02-08,0,56784.0
07,2021-02-08,1,56785.0
08,2021-02-08,8,56793.0
09,2021-02-08,30,56823.0
10,2021-02-08,50,56873.0
11,2021-02-08,65,56938.0
12,2021-02-08,74,57012.0
13,2021-02-08,76,57088.0
14,2021-02-08,72,57160.0
15,2021-02-08,52,57212.0
16,2021-02-08,9,57221.0
17,2021-02-08,3,57224.0
18,2021-02-08,0,57224.0
19,2021-02-08,0,57224.0
20,2021-02-08,0,57224.0
21,2021-02-08,0,57224.0
22,2021-02-08,0,57224.0
23,2021-02-08,0,57224.0
Hour,Date,P(kWh),h_max
00,2021-02-09,0,57224.0
01,2021-02-09,0,57224.0
02,2021-02-09,0,57224.0
03,2021-02-09,0,57224.0
04,2021-02-09,0,57224.0
05,2021-02-09,0,57224.0
06,2021-02-09,0,57224.0
07,2021-02-09,1,57225.0
08,2021-02-09,8,57233.0
09,2021-02-09,30,57263.0
10,2021-02-09,49,57312.0
11,2021-02-09,63,57375.0
12,2021-02-09,73,57448.0
13,2021-02-09,73,57521.0
14,2021-02-09,68,57589.0
15,2021-02-09,50,57639.0
16,2021-02-09,10,57649.0
17,2021-02-09,3,57652.0
18,2021-02-09,0,57652.0
19,2021-02-09,0,57652.0
20,2021-02-09,0,57652.0
21,2021-02-09,0,57652.0
22,2021-02-09,0,57652.0
23,2021-02-09,0,57652.0
Hour,Date,P(kWh),h_max
00,2021-02-10,0,57652.0
01,2021-02-10,0,57652.0
02,2021-02-10,0,57652.0
03,2021-02-10,0,57652.0
04,2021-02-10,0,57652.0
05,2021-02-10,0,57652.0
06,2021-02-10,0,57652.0
07,2021-02-10,0,57652.0
08,2021-02-10,4,57656.0
09,2021-02-10,15,57671.0
10,2021-02-10,22,57693.0
11,2021-02-10,21,57714.0
12,2021-02-10,22,57736.0
13,2021-02-10,33,57769.0
14,2021-02-10,31,57800.0
15,2021-02-10,21,57821.0
16,2021-02-10,9,57830.0
17,2021-02-10,4,57834.0
18,2021-02-10,0,57834.0
19,2021-02-10,0,57834.0
20,2021-02-10,0,57834.0
21,2021-02-10,0,57834.0
22,2021-02-10,0,57834.0
23,2021-02-10,0,57834.0
Hour,Date,P(kWh),h_max
00,2021-02-11,0,57834.0
01,2021-02-11,0,57834.0
02,2021-02-11,0,57834.0
03,2021-02-11,0,57834.0
04,2021-02-11,0,57834.0
05,2021-02-11,0,57834.0
06,2021-02-11,0,57834.0
07,2021-02-11,1,57835.0
08,2021-02-11,8,57843.0
09,2021-02-11,23,57866.0
10,2021-02-11,36,57902.0
11,2021-02-11,50,57952.0
12,2021-02-11,55,58007.0
13,2021-02-11,54,58061.0
14,2021-02-11,50,58111.0
15,2021-02-11,29,58140.0
16,2021-02-11,14,58154.0
17,2021-02-11,5,58159.0
18,2021-02-11,0,58159.0
19,2021-02-11,0,58159.0
20,2021-02-11,0,58159.0
21,2021-02-11,0,58159.0
22,2021-02-11,0,58159.0
23,2021-02-11,0,58159.0
Hour,Date,P(kWh),h_max
00,2021-02-12,0,58159.0
01,2021-02-12,0,58159.0
02,2021-02-12,0,58159.0
03,2021-02-12,0,58159.0
04,2021-02-12,0,58159.0
05,2021-02-12,0,58159.0
06,2021-02-12,0,58159.0
07,2021-02-12,0,58159.0
08,2021-02-12,10,58169.0
09,2021-02-12,23,58192.0
10,2021-02-12,35,58227.0
11,2021-02-12,52,58279.0
12,2021-02-12,50,58329.0
13,2021-02-12,45,58374.0
14,2021-02-12,47,58421.0
15,2021-02-12,43,58464.0
16,2021-02-12,14,58478.0
17,2021-02-12,5,58483.0
18,2021-02-12,0,58483.0
19,2021-02-12,0,58483.0
20,2021-02-12,0,58483.0
21,2021-02-12,0,58483.0
22,2021-02-12,0,58483.0
23,2021-02-12,0,58483.0
Hour,Date,P(kWh),h_max
00,2021-02-13,0,58483.0
01,2021-02-13,0,58483.0
02,2021-02-13,0,58483.0
03,2021-02-13,0,58483.0
04,2021-02-13,0,58483.0
05,2021-02-13,0,58483.0
06,2021-02-13,0,58483.0
07,2021-02-13,1,58484.0
08,2021-02-13,5,58489.0
09,2021-02-13,14,58503.0
10,2021-02-13,34,58537.0
11,2021-02-13,59,58596.0
12,2021-02-13,65,58661.0
13,2021-02-13,67,58728.0
14,2021-02-13,59,58787.0
15,2021-02-13,45,58832.0
16,2021-02-13,15,58847.0
17,2021-02-13,5,58852.0
18,2021-02-13,0,58852.0
19,2021-02-13,0,58852.0
20,2021-02-13,0,58852.0
21,2021-02-13,0,58852.0
22,2021-02-13,0,58852.0
23,2021-02-13,0,58852.0
Hour,Date,P(kWh),h_max
00,2021-02-14,0,58852.0
01,2021-02-14,0,58852.0
02,2021-02-14,0,58852.0
03,2021-02-14,0,58852.0
04,2021-02-14,0,58852.0
05,2021-02-14,0,58852.0
06,2021-02-14,0,58852.0
07,2021-02-14,0,58852.0
08,2021-02-14,7,58859.0
09,2021-02-14,19,58878.0
10,2021-02-14,32,58910.0
11,2021-02-14,28,58938.0
12,2021-02-14,26,58964.0
13,2021-02-14,20,58984.0
14,2021-02-14,16,59000.0
15,2021-02-14,20,59020.0
16,2021-02-14,11,59031.0
17,2021-02-14,3,59034.0
18,2021-02-14,0,59034.0
19,2021-02-14,0,59034.0
20,2021-02-14,0,59034.0
21,2021-02-14,0,59034.0
22,2021-02-14,0,59034.0
23,2021-02-14,0,59034.0
Hour,Date,P(kWh),h_max
00,2021-02-15,0,59034.0
01,2021-02-15,0,59034.0
02,2021-02-15,0,59034.0
03,2021-02-15,0,59034.0
04,2021-02-15,0,59034.0
05,2021-02-15,0,59034.0
06,2021-02-15,0,59034.0
07,2021-02-15,0,59034.0
08,2021-02-15,2,59036.0
09,2021-02-15,4,59040.0
10,2021-02-15,25,59065.0
11,2021-02-15,71,59136.0
12,2021-02-15,64,59200.0
13,2021-02-15,78,59278.0
14,2021-02-15,75,59353.0
15,2021-02-15,61,59414.0
16,2021-02-15,14,59428.0
17,2021-02-15,4,59432.0
18,2021-02-15,0,59432.0
19,2021-02-15,0,59432.0
20,2021-02-15,0,59432.0
21,2021-02-15,0,59432.0
22,2021-02-15,0,59432.0
23,2021-02-15,0,59432.0
Hour,Date,P(kWh),h_max
00,2021-02-16,0,59432.0
01,2021-02-16,0,59432.0
02,2021-02-16,0,59432.0
03,2021-02-16,0,59432.0
04,2021-02-16,0,59432.0
05,2021-02-16,0,59432.0
06,2021-02-16,0,59432.0
07,2021-02-16,1,59433.0
08,2021-02-16,7,59440.0
09,2021-02-16,17,59457.0
10,2021-02-16,33,59490.0
11,2021-02-16,22,59512.0
12,2021-02-16,7,59519.0
13,2021-02-16,2,59521.0
14,2021-02-16,3,59524.0
15,2021-02-16,6,59530.0
16,2021-02-16,2,59532.0
17,2021-02-16,1,59533.0
18,2021-02-16,0,59533.0
19,2021-02-16,0,59533.0
20,2021-02-16,0,59533.0
21,2021-02-16,0,59533.0
22,2021-02-16,0,59533.0
23,2021-02-16,0,59533.0
Hour,Date,P(kWh),h_max
00,2021-02-17,0,59533.0
01,2021-02-17,0,59533.0
02,2021-02-17,0,59533.0
03,2021-02-17,0,59533.0
04,2021-02-17,0,59533.0
05,2021-02-17,0,59533.0
06,2021-02-17,0,59533.0
07,2021-02-17,0,59533.0
08,2021-02-17,5,59538.0
09,2021-02-17,12,59550.0
10,2021-02-17,24,59574.0
11,2021-02-17,37,59611.0
12,2021-02-17,52,59663.0
13,2021-02-17,64,59727.0
14,2021-02-17,74,59801.0
15,2021-02-17,61,59862.0
16,2021-02-17,16,59878.0
17,2021-02-17,5,59883.0
18,2021-02-17,0,59883.0
19,2021-02-17,0,59883.0
20,2021-02-17,0,59883.0
21,2021-02-17,0,59883.0
22,2021-02-17,0,59883.0
23,2021-02-17,0,59883.0
Hour,Date,P(kWh),h_max
00,2021-02-18,0,59883.0
01,2021-02-18,0,59883.0
02,2021-02-18,0,59883.0
03,2021-02-18,0,59883.0
04,2021-02-18,0,59883.0
05,2021-02-18,0,59883.0
06,2021-02-18,0,59883.0
07,2021-02-18,1,59884.0
08,2021-02-18,11,59895.0
09,2021-02-18,31,59926.0
10,2021-02-18,53,59979.0
11,2021-02-18,67,60046.0
12,2021-02-18,76,60122.0
13,2021-02-18,78,60200.0
14,2021-02-18,72,60272.0
15,2021-02-18,60,60332.0
16,2021-02-18,18,60350.0
17,2021-02-18,4,60354.0
18,2021-02-18,1,60355.0
19,2021-02-18,0,60355.0
20,2021-02-18,0,60355.0
21,2021-02-18,0,60355.0
22,2021-02-18,0,60355.0
23,2021-02-18,0,60355.0
Hour,Date,P(kWh),h_max
00,2021-02-19,0,60355.0
01,2021-02-19,0,60355.0
02,2021-02-19,0,60355.0
03,2021-02-19,0,60355.0
04,2021-02-19,0,60355.0
05,2021-02-19,0,60355.0
06,2021-02-19,0,60355.0
07,2021-02-19,1,60356.0
08,2021-02-19,12,60368.0
09,2021-02-19,31,60399.0
10,2021-02-19,49,60448.0
11,2021-02-19,41,60489.0
12,2021-02-19,91,60580.0
13,2021-02-19,71,60651.0
14,2021-02-19,65,60716.0
15,2021-02-19,53,60769.0
16,2021-02-19,19,60788.0
17,2021-02-19,6,60794.0
18,2021-02-19,0,60794.0
19,2021-02-19,0,60794.0
20,2021-02-19,0,60794.0
21,2021-02-19,0,60794.0
22,2021-02-19,0,60794.0
23,2021-02-19,0,60794.0
Hour,Date,P(kWh),h_max
00,2021-02-20,0,60794.0
01,2021-02-20,0,60794.0
02,2021-02-20,0,60794.0
03,2021-02-20,0,60794.0
04,2021-02-20,0,60794.0
05,2021-02-20,0,60794.0
06,2021-02-20,0,60794.0
07,2021-02-20,1,60795.0
08,2021-02-20,10,60805.0
09,2021-02-20,25,60830.0
10,2021-02-20,43,60873.0
11,2021-02-20,59,60932.0
12,2021-02-20,69,61001.0
13,2021-02-20,72,61073.0
14,2021-02-20,69,61142.0
15,2021-02-20,30,61172.0
20,2021-02-20,50,61222.0
21,2021-02-20,0,61222.0
22,2021-02-20,0,61222.0
23,2021-02-20,0,61222.0
Hour,Date,P(kWh),h_max
00,2021-02-21,0,61222.0
01,2021-02-21,0,61222.0
02,2021-02-21,0,61222.0
03,2021-02-21,0,61222.0
04,2021-02-21,0,61222.0
05,2021-02-21,0,61222.0
06,2021-02-21,0,61222.0
07,2021-02-21,2,61224.0
08,2021-02-21,10,61234.0
09,2021-02-21,27,61261.0
10,2021-02-21,45,61306.0
11,2021-02-21,58,61364.0
12,2021-02-21,66,61430.0
13,2021-02-21,67,61497.0
14,2021-02-21,62,61559.0
15,2021-02-21,50,61609.0
20,2021-02-21,25,61634.0
21,2021-02-21,0,61634.0
22,2021-02-21,0,61634.0
23,2021-02-21,0,61634.0
Hour,Date,P(kWh),h_max
00,2021-02-22,0,61634.0
01,2021-02-22,0,61634.0
02,2021-02-22,0,61634.0
03,2021-02-22,0,61634.0
04,2021-02-22,0,61634.0
05,2021-02-22,0,61634.0
06,2021-02-22,0,61634.0
07,2021-02-22,2,61636.0
08,2021-02-22,9,61645.0
09,2021-02-22,11,61656.0
10,2021-02-22,24,61680.0
11,2021-02-22,44,61724.0
12,2021-02-22,58,61782.0
13,2021-02-22,60,61842.0
14,2021-02-22,62,61904.0
15,2021-02-22,55,61959.0
20,2021-02-22,25,61984.0
21,2021-02-22,0,61984.0
22,2021-02-22,0,61984.0
23,2021-02-22,0,61984.0
Hour,Date,P(kWh),h_max
00,2021-02-23,0,61984.0
01,2021-02-23,0,61984.0
02,2021-02-23,0,61984.0
03,2021-02-23,0,61984.0
04,2021-02-23,0,61984.0
05,2021-02-23,0,61984.0
06,2021-02-23,0,61984.0
07,2021-02-23,2,61986.0
08,2021-02-23,12,61998.0
09,2021-02-23,33,62031.0
10,2021-02-23,51,62082.0
11,2021-02-23,58,62140.0
12,2021-02-23,72,62212.0
13,2021-02-23,76,62288.0
14,2021-02-23,70,62358.0
15,2021-02-23,57,62415.0
20,2021-02-23,29,62444.0
21,2021-02-23,0,62444.0
22,2021-02-23,0,62444.0
23,2021-02-23,0,62444.0
Hour,Date,P(kWh),h_max
00,2021-02-24,0,62444.0
01,2021-02-24,0,62444.0
02,2021-02-24,0,62444.0
03,2021-02-24,0,62444.0
04,2021-02-24,0,62444.0
05,2021-02-24,0,62444.0
06,2021-02-24,0,62444.0
07,2021-02-24,1,62445.0
08,2021-02-24,13,62458.0
09,2021-02-24,25,62483.0
10,2021-02-24,40,62523.0
11,2021-02-24,49,62572.0
12,2021-02-24,56,62628.0
13,2021-02-24,72,62700.0
14,2021-02-24,69,62769.0
15,2021-02-24,55,62824.0
20,2021-02-24,28,62852.0
21,2021-02-24,0,62852.0
22,2021-02-24,0,62852.0
23,2021-02-24,0,62852.0
Hour,Date,P(kWh),h_max
00,2021-02-25,0,62852.0
01,2021-02-25,0,62852.0
02,2021-02-25,0,62852.0
03,2021-02-25,0,62852.0
04,2021-02-25,0,62852.0
05,2021-02-25,0,62852.0
06,2021-02-25,0,62852.0
07,2021-02-25,1,62853.0
08,2021-02-25,7,62860.0
09,2021-02-25,12,62872.0
10,2021-02-25,17,62889.0
11,2021-02-25,22,62911.0
12,2021-02-25,19,62930.0
13,2021-02-25,22,62952.0
14,2021-02-25,19,62971.0
15,2021-02-25,10,62981.0
20,2021-02-25,11,62992.0
21,2021-02-25,0,62992.0
22,2021-02-25,0,62992.0
23,2021-02-25,0,62992.0
Hour,Date,P(kWh),h_max
00,2021-02-26,0,62992.0
01,2021-02-26,0,62992.0
02,2021-02-26,0,62992.0
03,2021-02-26,0,62992.0
04,2021-02-26,0,62992.0
05,2021-02-26,0,62992.0
06,2021-02-26,0,62992.0
07,2021-02-26,2,62994.0
08,2021-02-26,12,63006.0
09,2021-02-26,33,63039.0
10,2021-02-26,50,63089.0
11,2021-02-26,65,63154.0
12,2021-02-26,72,63226.0
13,2021-02-26,74,63300.0
14,2021-02-26,69,63369.0
15,2021-02-26,46,63415.0
20,2021-02-26,30,63445.0
21,2021-02-26,0,63445.0
22,2021-02-26,0,63445.0
23,2021-02-26,0,63445.0
Hour,Date,P(kWh),h_max
00,2021-02-27,0,63445.0
01,2021-02-27,0,63445.0
02,2021-02-27,0,63445.0
03,2021-02-27,0,63445.0
04,2021-02-27,0,63445.0
05,2021-02-27,0,63445.0
06,2021-02-27,0,63445.0
07,2021-02-27,1,63446.0
08,2021-02-27,13,63459.0
09,2021-02-27,33,63492.0
10,2021-02-27,52,63544.0
11,2021-02-27,66,63610.0
12,2021-02-27,75,63685.0
13,2021-02-27,73,63758.0
14,2021-02-27,65,63823.0
15,2021-02-27,60,63883.0
20,2021-02-27,36,63919.0
21,2021-02-27,0,63919.0
22,2021-02-27,0,63919.0
23,2021-02-27,0,63919.0
Hour,Date,P(kWh),h_max
00,2021-02-28,0,63919.0
01,2021-02-28,0,63919.0
02,2021-02-28,0,63919.0
03,2021-02-28,0,63919.0
04,2021-02-28,0,63919.0
05,2021-02-28,0,63919.0
06,2021-02-28,0,63919.0
07,2021-02-28,2,63921.0
08,2021-02-28,14,63935.0
09,2021-02-28,28,63963.0
10,2021-02-28,18,63981.0
11,2021-02-28,21,64002.0
12,2021-02-28,22,64024.0
13,2021-02-28,13,64037.0
14,2021-02-28,12,64049.0
15,2021-02-28,19,64068.0
20,2021-02-28,9,64077.0
21,2021-02-28,0,64077.0
22,2021-02-28,0,64077.0
23,2021-02-28,0,64077.0
