Hour,Date,P(kWh),h_max
22,2021-07-04,0,117877.0
23,2021-07-04,0,117877.0
Hour,Date,P(kWh),h_max
00,2021-07-05,0,117877.0
01,2021-07-05,0,117877.0
02,2021-07-05,0,117877.0
03,2021-07-05,0,117877.0
04,2021-07-05,0,117877.0
05,2021-07-05,0,117877.0
06,2021-07-05,5,117882.0
07,2021-07-05,16,117898.0
08,2021-07-05,21,117919.0
09,2021-07-05,27,117946.0
10,2021-07-05,46,117992.0
11,2021-07-05,54,118046.0
12,2021-07-05,50,118096.0
13,2021-07-05,41,118137.0
14,2021-07-05,47,118184.0
15,2021-07-05,25,118209.0
16,2021-07-05,14,118223.0
17,2021-07-05,10,118233.0
18,2021-07-05,2,118235.0
19,2021-07-05,1,118236.0
20,2021-07-05,0,118236.0
21,2021-07-05,0,118236.0
22,2021-07-05,0,118236.0
23,2021-07-05,0,118236.0
Hour,Date,P(kWh),h_max
00,2021-07-06,0,118236.0
01,2021-07-06,0,118236.0
02,2021-07-06,0,118236.0
03,2021-07-06,0,118236.0
04,2021-07-06,0,118236.0
05,2021-07-06,2,118238.0
06,2021-07-06,7,118245.0
07,2021-07-06,17,118262.0
08,2021-07-06,24,118286.0
09,2021-07-06,42,118328.0
10,2021-07-06,30,118358.0
11,2021-07-06,51,118409.0
12,2021-07-06,51,118460.0
13,2021-07-06,57,118517.0
14,2021-07-06,48,118565.0
15,2021-07-06,35,118600.0
16,2021-07-06,25,118625.0
17,2021-07-06,14,118639.0
18,2021-07-06,10,118649.0
19,2021-07-06,3,118652.0
20,2021-07-06,0,118652.0
21,2021-07-06,0,118652.0
22,2021-07-06,0,118652.0
23,2021-07-06,0,118652.0
Hour,Date,P(kWh),h_max
00,2021-07-07,0,118652.0
01,2021-07-07,0,118652.0
02,2021-07-07,0,118652.0
03,2021-07-07,0,118652.0
04,2021-07-07,0,118652.0
05,2021-07-07,0,118652.0
06,2021-07-07,6,118658.0
07,2021-07-07,14,118672.0
08,2021-07-07,32,118704.0
09,2021-07-07,43,118747.0
10,2021-07-07,35,118782.0
11,2021-07-07,22,118804.0
12,2021-07-07,16,118820.0
13,2021-07-07,49,118869.0
14,2021-07-07,37,118906.0
15,2021-07-07,30,118936.0
16,2021-07-07,18,118954.0
17,2021-07-07,12,118966.0
18,2021-07-07,5,118971.0
19,2021-07-07,1,118972.0
20,2021-07-07,0,118972.0
21,2021-07-07,0,118972.0
22,2021-07-07,0,118972.0
23,2021-07-07,0,118972.0
Hour,Date,P(kWh),h_max
00,2021-07-08,0,118972.0
01,2021-07-08,0,118972.0
02,2021-07-08,0,118972.0
03,2021-07-08,0,118972.0
04,2021-07-08,0,118972.0
05,2021-07-08,0,118972.0
06,2021-07-08,3,118975.0
07,2021-07-08,8,118983.0
08,2021-07-08,8,118991.0
09,2021-07-08,22,119013.0
10,2021-07-08,62,119075.0
11,2021-07-08,67,119142.0
12,2021-07-08,72,119214.0
13,2021-07-08,78,119292.0
14,2021-07-08,71,119363.0
15,2021-07-08,65,119428.0
16,2021-07-08,54,119482.0
17,2021-07-08,36,119518.0
18,2021-07-08,17,119535.0
19,2021-07-08,3,119538.0
20,2021-07-08,0,119538.0
21,2021-07-08,0,119538.0
22,2021-07-08,0,119538.0
23,2021-07-08,0,119538.0
Hour,Date,P(kWh),h_max
00,2021-07-09,0,119538.0
01,2021-07-09,0,119538.0
02,2021-07-09,0,119538.0
03,2021-07-09,0,119538.0
04,2021-07-09,0,119538.0
05,2021-07-09,0,119538.0
06,2021-07-09,3,119541.0
07,2021-07-09,12,119553.0
08,2021-07-09,22,119575.0
09,2021-07-09,33,119608.0
10,2021-07-09,30,119638.0
11,2021-07-09,66,119704.0
12,2021-07-09,72,119776.0
13,2021-07-09,67,119843.0
14,2021-07-09,72,119915.0
15,2021-07-09,66,119981.0
16,2021-07-09,53,120034.0
17,2021-07-09,34,120068.0
18,2021-07-09,17,120085.0
19,2021-07-09,3,120088.0
20,2021-07-09,0,120088.0
21,2021-07-09,0,120088.0
22,2021-07-09,0,120088.0
23,2021-07-09,0,120088.0
Hour,Date,P(kWh),h_max
00,2021-07-10,0,120088.0
01,2021-07-10,0,120088.0
02,2021-07-10,0,120088.0
03,2021-07-10,0,120088.0
04,2021-07-10,0,120088.0
05,2021-07-10,0,120088.0
06,2021-07-10,3,120091.0
07,2021-07-10,8,120099.0
08,2021-07-10,14,120113.0
09,2021-07-10,38,120151.0
10,2021-07-10,50,120201.0
11,2021-07-10,52,120253.0
12,2021-07-10,58,120311.0
13,2021-07-10,49,120360.0
14,2021-07-10,52,120412.0
15,2021-07-10,65,120477.0
16,2021-07-10,53,120530.0
17,2021-07-10,31,120561.0
18,2021-07-10,10,120571.0
19,2021-07-10,2,120573.0
20,2021-07-10,0,120573.0
21,2021-07-10,0,120573.0
22,2021-07-10,0,120573.0
23,2021-07-10,0,120573.0
Hour,Date,P(kWh),h_max
00,2021-07-11,0,120573.0
01,2021-07-11,0,120573.0
02,2021-07-11,0,120573.0
03,2021-07-11,0,120573.0
04,2021-07-11,0,120573.0
05,2021-07-11,0,120573.0
06,2021-07-11,1,120574.0
07,2021-07-11,4,120578.0
08,2021-07-11,6,120584.0
09,2021-07-11,6,120590.0
10,2021-07-11,10,120600.0
11,2021-07-11,17,120617.0
12,2021-07-11,30,120647.0
13,2021-07-11,49,120696.0
14,2021-07-11,36,120732.0
15,2021-07-11,29,120761.0
16,2021-07-11,15,120776.0
17,2021-07-11,9,120785.0
18,2021-07-11,3,120788.0
19,2021-07-11,0,120788.0
20,2021-07-11,0,120788.0
21,2021-07-11,0,120788.0
22,2021-07-11,0,120788.0
23,2021-07-11,0,120788.0
Hour,Date,P(kWh),h_max
00,2021-07-12,0,120788.0
01,2021-07-12,0,120788.0
02,2021-07-12,0,120788.0
03,2021-07-12,0,120788.0
04,2021-07-12,0,120788.0
05,2021-07-12,0,120788.0
06,2021-07-12,2,120790.0
07,2021-07-12,10,120800.0
08,2021-07-12,13,120813.0
09,2021-07-12,16,120829.0
10,2021-07-12,16,120845.0
11,2021-07-12,46,120891.0
12,2021-07-12,64,120955.0
13,2021-07-12,74,121029.0
14,2021-07-12,69,121098.0
15,2021-07-12,51,121149.0
16,2021-07-12,40,121189.0
17,2021-07-12,22,121211.0
18,2021-07-12,9,121220.0
19,2021-07-12,2,121222.0
20,2021-07-12,0,121222.0
21,2021-07-12,0,121222.0
22,2021-07-12,0,121222.0
23,2021-07-12,0,121222.0
Hour,Date,P(kWh),h_max
00,2021-07-13,0,121222.0
01,2021-07-13,0,121222.0
02,2021-07-13,0,121222.0
03,2021-07-13,0,121222.0
04,2021-07-13,0,121222.0
05,2021-07-13,2,121224.0
06,2021-07-13,4,121228.0
07,2021-07-13,12,121240.0
08,2021-07-13,13,121253.0
09,2021-07-13,30,121283.0
10,2021-07-13,46,121329.0
11,2021-07-13,31,121360.0
12,2021-07-13,40,121400.0
13,2021-07-13,36,121436.0
14,2021-07-13,33,121469.0
15,2021-07-13,30,121499.0
16,2021-07-13,23,121522.0
17,2021-07-13,13,121535.0
18,2021-07-13,6,121541.0
19,2021-07-13,3,121544.0
20,2021-07-13,0,121544.0
21,2021-07-13,0,121544.0
22,2021-07-13,0,121544.0
23,2021-07-13,0,121544.0
Hour,Date,P(kWh),h_max
00,2021-07-14,0,121544.0
01,2021-07-14,0,121544.0
02,2021-07-14,0,121544.0
03,2021-07-14,0,121544.0
04,2021-07-14,0,121544.0
05,2021-07-14,1,121545.0
06,2021-07-14,7,121552.0
07,2021-07-14,13,121565.0
08,2021-07-14,28,121593.0
09,2021-07-14,47,121640.0
10,2021-07-14,40,121680.0
11,2021-07-14,53,121733.0
12,2021-07-14,56,121789.0
13,2021-07-14,33,121822.0
14,2021-07-14,45,121867.0
15,2021-07-14,60,121927.0
16,2021-07-14,48,121975.0
17,2021-07-14,37,122012.0
18,2021-07-14,8,122020.0
19,2021-07-14,2,122022.0
20,2021-07-14,0,122022.0
21,2021-07-14,0,122022.0
22,2021-07-14,0,122022.0
23,2021-07-14,0,122022.0
Hour,Date,P(kWh),h_max
00,2021-07-15,0,122022.0
01,2021-07-15,0,122022.0
02,2021-07-15,0,122022.0
03,2021-07-15,0,122022.0
04,2021-07-15,0,122022.0
05,2021-07-15,0,122022.0
06,2021-07-15,4,122026.0
07,2021-07-15,11,122037.0
08,2021-07-15,29,122066.0
09,2021-07-15,50,122116.0
10,2021-07-15,51,122167.0
11,2021-07-15,63,122230.0
12,2021-07-15,76,122306.0
13,2021-07-15,79,122385.0
14,2021-07-15,76,122461.0
15,2021-07-15,69,122530.0
16,2021-07-15,62,122592.0
17,2021-07-15,30,122622.0
18,2021-07-15,7,122629.0
19,2021-07-15,3,122632.0
20,2021-07-15,0,122632.0
21,2021-07-15,0,122632.0
22,2021-07-15,0,122632.0
23,2021-07-15,0,122632.0
Hour,Date,P(kWh),h_max
00,2021-07-16,0,122632.0
01,2021-07-16,0,122632.0
02,2021-07-16,0,122632.0
03,2021-07-16,0,122632.0
04,2021-07-16,0,122632.0
05,2021-07-16,0,122632.0
06,2021-07-16,7,122639.0
07,2021-07-16,15,122654.0
08,2021-07-16,31,122685.0
09,2021-07-16,46,122731.0
10,2021-07-16,58,122789.0
11,2021-07-16,45,122834.0
12,2021-07-16,56,122890.0
13,2021-07-16,74,122964.0
14,2021-07-16,72,123036.0
15,2021-07-16,63,123099.0
16,2021-07-16,49,123148.0
17,2021-07-16,23,123171.0
18,2021-07-16,13,123184.0
19,2021-07-16,2,123186.0
20,2021-07-16,0,123186.0
21,2021-07-16,0,123186.0
22,2021-07-16,0,123186.0
23,2021-07-16,0,123186.0
Hour,Date,P(kWh),h_max
00,2021-07-17,0,123186.0
01,2021-07-17,0,123186.0
02,2021-07-17,0,123186.0
03,2021-07-17,0,123186.0
04,2021-07-17,0,123186.0
05,2021-07-17,1,123187.0
06,2021-07-17,4,123191.0
07,2021-07-17,14,123205.0
08,2021-07-17,30,123235.0
09,2021-07-17,49,123284.0
10,2021-07-17,54,123338.0
11,2021-07-17,67,123405.0
12,2021-07-17,50,123455.0
13,2021-07-17,51,123506.0
14,2021-07-17,40,123546.0
15,2021-07-17,50,123596.0
16,2021-07-17,45,123641.0
17,2021-07-17,31,123672.0
18,2021-07-17,9,123681.0
19,2021-07-17,2,123683.0
20,2021-07-17,0,123683.0
21,2021-07-17,0,123683.0
22,2021-07-17,0,123683.0
23,2021-07-17,0,123683.0
Hour,Date,P(kWh),h_max
00,2021-07-18,0,123683.0
01,2021-07-18,0,123683.0
02,2021-07-18,0,123683.0
03,2021-07-18,0,123683.0
04,2021-07-18,0,123683.0
05,2021-07-18,1,123684.0
06,2021-07-18,4,123688.0
07,2021-07-18,11,123699.0
08,2021-07-18,32,123731.0
09,2021-07-18,52,123783.0
10,2021-07-18,63,123846.0
11,2021-07-18,59,123905.0
12,2021-07-18,57,123962.0
13,2021-07-18,76,124038.0
14,2021-07-18,69,124107.0
15,2021-07-18,61,124168.0
16,2021-07-18,51,124219.0
17,2021-07-18,39,124258.0
18,2021-07-18,15,124273.0
19,2021-07-18,1,124274.0
20,2021-07-18,0,124274.0
21,2021-07-18,0,124274.0
22,2021-07-18,0,124274.0
23,2021-07-18,0,124274.0
Hour,Date,P(kWh),h_max
00,2021-07-19,0,124274.0
01,2021-07-19,0,124274.0
02,2021-07-19,0,124274.0
03,2021-07-19,0,124274.0
04,2021-07-19,0,124274.0
05,2021-07-19,1,124275.0
06,2021-07-19,5,124280.0
07,2021-07-19,14,124294.0
08,2021-07-19,21,124315.0
09,2021-07-19,33,124348.0
10,2021-07-19,51,124399.0
11,2021-07-19,37,124436.0
12,2021-07-19,48,124484.0
13,2021-07-19,54,124538.0
14,2021-07-19,48,124586.0
15,2021-07-19,34,124620.0
16,2021-07-19,44,124664.0
17,2021-07-19,28,124692.0
18,2021-07-19,16,124708.0
19,2021-07-19,5,124713.0
20,2021-07-19,0,124713.0
21,2021-07-19,0,124713.0
22,2021-07-19,0,124713.0
23,2021-07-19,0,124713.0
Hour,Date,P(kWh),h_max
00,2021-07-20,0,124713.0
01,2021-07-20,0,124713.0
02,2021-07-20,0,124713.0
03,2021-07-20,0,124713.0
04,2021-07-20,0,124713.0
05,2021-07-20,0,124713.0
06,2021-07-20,5,124718.0
07,2021-07-20,12,124730.0
08,2021-07-20,29,124759.0
09,2021-07-20,47,124806.0
10,2021-07-20,43,124849.0
11,2021-07-20,66,124915.0
12,2021-07-20,52,124967.0
13,2021-07-20,44,125011.0
14,2021-07-20,32,125043.0
15,2021-07-20,22,125065.0
16,2021-07-20,23,125088.0
17,2021-07-20,13,125101.0
18,2021-07-20,8,125109.0
19,2021-07-20,2,125111.0
20,2021-07-20,0,125111.0
21,2021-07-20,0,125111.0
22,2021-07-20,0,125111.0
23,2021-07-20,0,125111.0
Hour,Date,P(kWh),h_max
00,2021-07-21,0,125111.0
01,2021-07-21,0,125111.0
02,2021-07-21,0,125111.0
03,2021-07-21,0,125111.0
04,2021-07-21,0,125111.0
05,2021-07-21,0,125111.0
06,2021-07-21,6,125117.0
07,2021-07-21,13,125130.0
08,2021-07-21,31,125161.0
09,2021-07-21,48,125209.0
10,2021-07-21,60,125269.0
11,2021-07-21,60,125329.0
12,2021-07-21,55,125384.0
13,2021-07-21,45,125429.0
14,2021-07-21,70,125499.0
15,2021-07-21,60,125559.0
16,2021-07-21,54,125613.0
17,2021-07-21,37,125650.0
18,2021-07-21,17,125667.0
19,2021-07-21,1,125668.0
20,2021-07-21,0,125668.0
21,2021-07-21,0,125668.0
22,2021-07-21,0,125668.0
23,2021-07-21,0,125668.0
Hour,Date,P(kWh),h_max
00,2021-07-22,0,125668.0
01,2021-07-22,0,125668.0
02,2021-07-22,0,125668.0
03,2021-07-22,0,125668.0
04,2021-07-22,0,125668.0
05,2021-07-22,1,125669.0
06,2021-07-22,2,125671.0
07,2021-07-22,12,125683.0
08,2021-07-22,32,125715.0
09,2021-07-22,50,125765.0
10,2021-07-22,61,125826.0
11,2021-07-22,62,125888.0
12,2021-07-22,74,125962.0
13,2021-07-22,70,126032.0
14,2021-07-22,67,126099.0
15,2021-07-22,61,126160.0
16,2021-07-22,49,126209.0
17,2021-07-22,30,126239.0
18,2021-07-22,9,126248.0
19,2021-07-22,1,126249.0
20,2021-07-22,0,126249.0
21,2021-07-22,0,126249.0
22,2021-07-22,0,126249.0
23,2021-07-22,0,126249.0
Hour,Date,P(kWh),h_max
00,2021-07-23,0,126249.0
01,2021-07-23,0,126249.0
02,2021-07-23,0,126249.0
03,2021-07-23,0,126249.0
04,2021-07-23,0,126249.0
05,2021-07-23,0,126249.0
06,2021-07-23,4,126253.0
07,2021-07-23,12,126265.0
08,2021-07-23,31,126296.0
09,2021-07-23,47,126343.0
10,2021-07-23,60,126403.0
11,2021-07-23,64,126467.0
12,2021-07-23,57,126524.0
13,2021-07-23,65,126589.0
14,2021-07-23,72,126661.0
15,2021-07-23,63,126724.0
16,2021-07-23,46,126770.0
17,2021-07-23,32,126802.0
18,2021-07-23,13,126815.0
19,2021-07-23,2,126817.0
20,2021-07-23,0,126817.0
21,2021-07-23,0,126817.0
22,2021-07-23,0,126817.0
23,2021-07-23,0,126817.0
Hour,Date,P(kWh),h_max
00,2021-07-24,0,126817.0
01,2021-07-24,0,126817.0
02,2021-07-24,0,126817.0
03,2021-07-24,0,126817.0
04,2021-07-24,0,126817.0
05,2021-07-24,0,126817.0
06,2021-07-24,4,126821.0
07,2021-07-24,11,126832.0
08,2021-07-24,29,126861.0
09,2021-07-24,48,126909.0
10,2021-07-24,48,126957.0
11,2021-07-24,69,127026.0
12,2021-07-24,76,127102.0
13,2021-07-24,77,127179.0
14,2021-07-24,66,127245.0
15,2021-07-24,51,127296.0
16,2021-07-24,50,127346.0
17,2021-07-24,36,127382.0
18,2021-07-24,15,127397.0
19,2021-07-24,2,127399.0
20,2021-07-24,0,127399.0
21,2021-07-24,0,127399.0
22,2021-07-24,0,127399.0
23,2021-07-24,0,127399.0
Hour,Date,P(kWh),h_max
00,2021-07-25,0,127399.0
01,2021-07-25,0,127399.0
02,2021-07-25,0,127399.0
03,2021-07-25,0,127399.0
04,2021-07-25,0,127399.0
05,2021-07-25,0,127399.0
06,2021-07-25,5,127404.0
07,2021-07-25,13,127417.0
08,2021-07-25,31,127448.0
09,2021-07-25,48,127496.0
10,2021-07-25,63,127559.0
11,2021-07-25,71,127630.0
12,2021-07-25,74,127704.0
13,2021-07-25,74,127778.0
14,2021-07-25,69,127847.0
15,2021-07-25,66,127913.0
16,2021-07-25,49,127962.0
17,2021-07-25,23,127985.0
18,2021-07-25,10,127995.0
19,2021-07-25,2,127997.0
20,2021-07-25,0,127997.0
21,2021-07-25,0,127997.0
22,2021-07-25,0,127997.0
23,2021-07-25,0,127997.0
Hour,Date,P(kWh),h_max
00,2021-07-26,0,127997.0
01,2021-07-26,0,127997.0
02,2021-07-26,0,127997.0
03,2021-07-26,0,127997.0
04,2021-07-26,0,127997.0
05,2021-07-26,0,127997.0
06,2021-07-26,3,128000.0
07,2021-07-26,11,128011.0
08,2021-07-26,31,128042.0
09,2021-07-26,49,128091.0
10,2021-07-26,62,128153.0
11,2021-07-26,65,128218.0
12,2021-07-26,53,128271.0
13,2021-07-26,81,128352.0
14,2021-07-26,71,128423.0
15,2021-07-26,60,128483.0
16,2021-07-26,49,128532.0
17,2021-07-26,34,128566.0
18,2021-07-26,15,128581.0
19,2021-07-26,1,128582.0
20,2021-07-26,0,128582.0
21,2021-07-26,0,128582.0
22,2021-07-26,0,128582.0
23,2021-07-26,0,128582.0
Hour,Date,P(kWh),h_max
00,2021-07-27,0,128582.0
01,2021-07-27,0,128582.0
02,2021-07-27,0,128582.0
03,2021-07-27,0,128582.0
04,2021-07-27,0,128582.0
05,2021-07-27,0,128582.0
06,2021-07-27,4,128586.0
07,2021-07-27,12,128598.0
08,2021-07-27,30,128628.0
09,2021-07-27,46,128674.0
10,2021-07-27,61,128735.0
11,2021-07-27,65,128800.0
12,2021-07-27,62,128862.0
13,2021-07-27,76,128938.0
14,2021-07-27,72,129010.0
15,2021-07-27,62,129072.0
16,2021-07-27,48,129120.0
17,2021-07-27,31,129151.0
18,2021-07-27,12,129163.0
19,2021-07-27,1,129164.0
20,2021-07-27,0,129164.0
21,2021-07-27,0,129164.0
22,2021-07-27,0,129164.0
23,2021-07-27,0,129164.0
Hour,Date,P(kWh),h_max
00,2021-07-28,0,129164.0
01,2021-07-28,0,129164.0
02,2021-07-28,0,129164.0
03,2021-07-28,0,129164.0
04,2021-07-28,0,129164.0
05,2021-07-28,1,129165.0
06,2021-07-28,5,129170.0
07,2021-07-28,8,129178.0
08,2021-07-28,28,129206.0
09,2021-07-28,44,129250.0
10,2021-07-28,58,129308.0
11,2021-07-28,68,129376.0
12,2021-07-28,73,129449.0
13,2021-07-28,74,129523.0
14,2021-07-28,68,129591.0
15,2021-07-28,57,129648.0
16,2021-07-28,35,129683.0
17,2021-07-28,21,129704.0
18,2021-07-28,4,129708.0
19,2021-07-28,1,129709.0
20,2021-07-28,0,129709.0
21,2021-07-28,0,129709.0
22,2021-07-28,0,129709.0
23,2021-07-28,0,129709.0
Hour,Date,P(kWh),h_max
00,2021-07-29,0,129709.0
01,2021-07-29,0,129709.0
02,2021-07-29,0,129709.0
03,2021-07-29,0,129709.0
04,2021-07-29,0,129709.0
05,2021-07-29,0,129709.0
06,2021-07-29,5,129714.0
07,2021-07-29,13,129727.0
08,2021-07-29,29,129756.0
09,2021-07-29,43,129799.0
10,2021-07-29,49,129848.0
11,2021-07-29,62,129910.0
12,2021-07-29,65,129975.0
13,2021-07-29,56,130031.0
14,2021-07-29,65,130096.0
15,2021-07-29,42,130138.0
16,2021-07-29,30,130168.0
17,2021-07-29,23,130191.0
18,2021-07-29,14,130205.0
19,2021-07-29,2,130207.0
20,2021-07-29,0,130207.0
21,2021-07-29,0,130207.0
22,2021-07-29,0,130207.0
23,2021-07-29,0,130207.0
Hour,Date,P(kWh),h_max
00,2021-07-30,0,130207.0
01,2021-07-30,0,130207.0
02,2021-07-30,0,130207.0
03,2021-07-30,0,130207.0
04,2021-07-30,0,130207.0
05,2021-07-30,0,130207.0
06,2021-07-30,3,130210.0
07,2021-07-30,13,130223.0
08,2021-07-30,27,130250.0
09,2021-07-30,46,130296.0
10,2021-07-30,60,130356.0
11,2021-07-30,54,130410.0
12,2021-07-30,68,130478.0
13,2021-07-30,76,130554.0
14,2021-07-30,71,130625.0
15,2021-07-30,38,130663.0
16,2021-07-30,14,130677.0
17,2021-07-30,6,130683.0
18,2021-07-30,3,130686.0
19,2021-07-30,0,130686.0
20,2021-07-30,0,130686.0
21,2021-07-30,0,130686.0
22,2021-07-30,0,130686.0
23,2021-07-30,0,130686.0
Hour,Date,P(kWh),h_max
00,2021-07-31,0,130686.0
01,2021-07-31,0,130686.0
02,2021-07-31,0,130686.0
03,2021-07-31,0,130686.0
04,2021-07-31,0,130686.0
05,2021-07-31,1,130687.0
06,2021-07-31,4,130691.0
07,2021-07-31,12,130703.0
08,2021-07-31,20,130723.0
09,2021-07-31,32,130755.0
10,2021-07-31,52,130807.0
11,2021-07-31,68,130875.0
12,2021-07-31,73,130948.0
13,2021-07-31,72,131020.0
14,2021-07-31,70,131090.0
15,2021-07-31,62,131152.0
16,2021-07-31,47,131199.0
17,2021-07-31,30,131229.0
18,2021-07-31,11,131240.0
19,2021-07-31,0,131240.0
20,2021-07-31,0,131240.0
21,2021-07-31,0,131240.0
22,2021-07-31,0,131240.0
23,2021-07-31,0,131240.0
