Hour,Date,P(kWh),h_max
00,2022-05-01,0,222029.0
01,2022-05-01,0,222029.0
02,2022-05-01,0,222029.0
03,2022-05-01,0,222029.0
04,2022-05-01,0,222029.0
05,2022-05-01,0,222029.0
06,2022-05-01,4,222033.0
07,2022-05-01,14,222047.0
08,2022-05-01,34,222081.0
09,2022-05-01,53,222134.0
10,2022-05-01,69,222203.0
11,2022-05-01,80,222283.0
12,2022-05-01,85,222368.0
13,2022-05-01,86,222454.0
14,2022-05-01,82,222536.0
15,2022-05-01,70,222606.0
16,2022-05-01,43,222649.0
17,2022-05-01,13,222662.0
18,2022-05-01,4,222666.0
19,2022-05-01,0,222666.0
20,2022-05-01,0,222666.0
21,2022-05-01,0,222666.0
22,2022-05-01,0,222666.0
23,2022-05-01,0,222666.0
Hour,Date,P(kWh),h_max
00,2022-05-02,0,222666.0
01,2022-05-02,0,222666.0
02,2022-05-02,0,222666.0
03,2022-05-02,0,222666.0
04,2022-05-02,0,222666.0
05,2022-05-02,1,222667.0
06,2022-05-02,3,222670.0
07,2022-05-02,13,222683.0
08,2022-05-02,32,222715.0
09,2022-05-02,52,222767.0
10,2022-05-02,68,222835.0
11,2022-05-02,79,222914.0
12,2022-05-02,84,222998.0
13,2022-05-02,87,223085.0
14,2022-05-02,80,223165.0
15,2022-05-02,71,223236.0
16,2022-05-02,54,223290.0
17,2022-05-02,33,223323.0
18,2022-05-02,8,223331.0
19,2022-05-02,1,223332.0
20,2022-05-02,0,223332.0
21,2022-05-02,0,223332.0
22,2022-05-02,0,223332.0
23,2022-05-02,0,223332.0
Hour,Date,P(kWh),h_max
00,2022-05-03,0,223332.0
01,2022-05-03,0,223332.0
02,2022-05-03,0,223332.0
03,2022-05-03,0,223332.0
04,2022-05-03,0,223332.0
05,2022-05-03,0,223332.0
06,2022-05-03,4,223336.0
07,2022-05-03,14,223350.0
08,2022-05-03,34,223384.0
09,2022-05-03,53,223437.0
10,2022-05-03,69,223506.0
11,2022-05-03,79,223585.0
12,2022-05-03,83,223668.0
13,2022-05-03,81,223749.0
14,2022-05-03,78,223827.0
15,2022-05-03,67,223894.0
16,2022-05-03,52,223946.0
17,2022-05-03,31,223977.0
18,2022-05-03,9,223986.0
19,2022-05-03,0,223986.0
20,2022-05-03,0,223986.0
21,2022-05-03,0,223986.0
22,2022-05-03,0,223986.0
23,2022-05-03,0,223986.0
Hour,Date,P(kWh),h_max
00,2022-05-04,0,223986.0
01,2022-05-04,0,223986.0
02,2022-05-04,0,223986.0
03,2022-05-04,0,223986.0
04,2022-05-04,0,223986.0
05,2022-05-04,1,223987.0
06,2022-05-04,4,223991.0
07,2022-05-04,14,224005.0
08,2022-05-04,26,224031.0
09,2022-05-04,51,224082.0
10,2022-05-04,64,224146.0
11,2022-05-04,74,224220.0
12,2022-05-04,79,224299.0
13,2022-05-04,79,224378.0
14,2022-05-04,75,224453.0
15,2022-05-04,65,224518.0
16,2022-05-04,50,224568.0
17,2022-05-04,29,224597.0
18,2022-05-04,9,224606.0
19,2022-05-04,0,224606.0
20,2022-05-04,0,224606.0
21,2022-05-04,0,224606.0
22,2022-05-04,0,224606.0
23,2022-05-04,0,224606.0
Hour,Date,P(kWh),h_max
00,2022-05-05,0,224606.0
01,2022-05-05,0,224606.0
02,2022-05-05,0,224606.0
03,2022-05-05,0,224606.0
04,2022-05-05,0,224606.0
05,2022-05-05,1,224607.0
06,2022-05-05,4,224611.0
07,2022-05-05,14,224625.0
08,2022-05-05,34,224659.0
09,2022-05-05,53,224712.0
10,2022-05-05,68,224780.0
11,2022-05-05,78,224858.0
12,2022-05-05,82,224940.0
13,2022-05-05,83,225023.0
14,2022-05-05,79,225102.0
15,2022-05-05,70,225172.0
16,2022-05-05,55,225227.0
17,2022-05-05,35,225262.0
18,2022-05-05,9,225271.0
19,2022-05-05,1,225272.0
20,2022-05-05,0,225272.0
21,2022-05-05,0,225272.0
22,2022-05-05,0,225272.0
23,2022-05-05,0,225272.0
Hour,Date,P(kWh),h_max
00,2022-05-06,0,225272.0
01,2022-05-06,0,225272.0
02,2022-05-06,0,225272.0
03,2022-05-06,0,225272.0
04,2022-05-06,0,225272.0
05,2022-05-06,0,225272.0
06,2022-05-06,6,225278.0
07,2022-05-06,14,225292.0
08,2022-05-06,30,225322.0
09,2022-05-06,50,225372.0
10,2022-05-06,66,225438.0
11,2022-05-06,75,225513.0
12,2022-05-06,82,225595.0
13,2022-05-06,82,225677.0
14,2022-05-06,75,225752.0
15,2022-05-06,68,225820.0
16,2022-05-06,50,225870.0
17,2022-05-06,22,225892.0
18,2022-05-06,12,225904.0
19,2022-05-06,1,225905.0
20,2022-05-06,0,225905.0
21,2022-05-06,0,225905.0
22,2022-05-06,0,225905.0
23,2022-05-06,0,225905.0
Hour,Date,P(kWh),h_max
00,2022-05-07,0,225905.0
01,2022-05-07,0,225905.0
02,2022-05-07,0,225905.0
03,2022-05-07,0,225905.0
04,2022-05-07,0,225905.0
05,2022-05-07,0,225905.0
06,2022-05-07,2,225907.0
07,2022-05-07,5,225912.0
08,2022-05-07,9,225921.0
09,2022-05-07,27,225948.0
10,2022-05-07,53,226001.0
11,2022-05-07,74,226075.0
12,2022-05-07,84,226159.0
13,2022-05-07,86,226245.0
14,2022-05-07,82,226327.0
15,2022-05-07,61,226388.0
16,2022-05-07,55,226443.0
17,2022-05-07,23,226466.0
18,2022-05-07,8,226474.0
19,2022-05-07,1,226475.0
20,2022-05-07,0,226475.0
21,2022-05-07,0,226475.0
22,2022-05-07,0,226475.0
23,2022-05-07,0,226475.0
Hour,Date,P(kWh),h_max
00,2022-05-08,0,226475.0
01,2022-05-08,0,226475.0
02,2022-05-08,0,226475.0
03,2022-05-08,0,226475.0
04,2022-05-08,0,226475.0
05,2022-05-08,0,226475.0
06,2022-05-08,3,226478.0
07,2022-05-08,9,226487.0
08,2022-05-08,18,226505.0
09,2022-05-08,18,226523.0
10,2022-05-08,17,226540.0
11,2022-05-08,24,226564.0
12,2022-05-08,23,226587.0
13,2022-05-08,20,226607.0
14,2022-05-08,15,226622.0
15,2022-05-08,11,226633.0
16,2022-05-08,10,226643.0
17,2022-05-08,5,226648.0
18,2022-05-08,1,226649.0
19,2022-05-08,0,226649.0
20,2022-05-08,0,226649.0
21,2022-05-08,0,226649.0
22,2022-05-08,0,226649.0
23,2022-05-08,0,226649.0
Hour,Date,P(kWh),h_max
00,2022-05-09,0,226649.0
01,2022-05-09,0,226649.0
02,2022-05-09,0,226649.0
03,2022-05-09,0,226649.0
