Hour,Date,P(kWh),h_max
00,2022-02-01,0,185768.0
01,2022-02-01,0,185768.0
02,2022-02-01,0,185768.0
03,2022-02-01,0,185768.0
04,2022-02-01,0,185768.0
05,2022-02-01,0,185768.0
06,2022-02-01,0,185768.0
07,2022-02-01,0,185768.0
08,2022-02-01,0,185768.0
09,2022-02-01,1,185769.0
10,2022-02-01,2,185771.0
11,2022-02-01,8,185779.0
12,2022-02-01,15,185794.0
13,2022-02-01,15,185809.0
14,2022-02-01,26,185835.0
15,2022-02-01,25,185860.0
16,2022-02-01,12,185872.0
17,2022-02-01,2,185874.0
18,2022-02-01,0,185874.0
19,2022-02-01,0,185874.0
20,2022-02-01,0,185874.0
21,2022-02-01,0,185874.0
22,2022-02-01,0,185874.0
23,2022-02-01,0,185874.0
Hour,Date,P(kWh),h_max
00,2022-02-02,0,185874.0
01,2022-02-02,0,185874.0
02,2022-02-02,0,185874.0
03,2022-02-02,0,185874.0
04,2022-02-02,0,185874.0
05,2022-02-02,0,185874.0
06,2022-02-02,0,185874.0
07,2022-02-02,1,185875.0
08,2022-02-02,7,185882.0
09,2022-02-02,28,185910.0
10,2022-02-02,47,185957.0
11,2022-02-02,63,186020.0
12,2022-02-02,70,186090.0
13,2022-02-02,72,186162.0
14,2022-02-02,66,186228.0
15,2022-02-02,37,186265.0
16,2022-02-02,7,186272.0
17,2022-02-02,2,186274.0
18,2022-02-02,0,186274.0
19,2022-02-02,0,186274.0
20,2022-02-02,0,186274.0
21,2022-02-02,0,186274.0
22,2022-02-02,0,186274.0
23,2022-02-02,0,186274.0
Hour,Date,P(kWh),h_max
00,2022-02-03,0,186274.0
01,2022-02-03,0,186274.0
02,2022-02-03,0,186274.0
03,2022-02-03,0,186274.0
04,2022-02-03,0,186274.0
05,2022-02-03,0,186274.0
06,2022-02-03,0,186274.0
07,2022-02-03,1,186275.0
08,2022-02-03,7,186282.0
09,2022-02-03,26,186308.0
10,2022-02-03,46,186354.0
11,2022-02-03,61,186415.0
12,2022-02-03,69,186484.0
13,2022-02-03,71,186555.0
14,2022-02-03,66,186621.0
15,2022-02-03,39,186660.0
16,2022-02-03,7,186667.0
17,2022-02-03,2,186669.0
18,2022-02-03,0,186669.0
19,2022-02-03,0,186669.0
20,2022-02-03,0,186669.0
21,2022-02-03,0,186669.0
22,2022-02-03,0,186669.0
23,2022-02-03,0,186669.0
Hour,Date,P(kWh),h_max
00,2022-02-04,0,186669.0
01,2022-02-04,0,186669.0
02,2022-02-04,0,186669.0
03,2022-02-04,0,186669.0
04,2022-02-04,0,186669.0
05,2022-02-04,0,186669.0
06,2022-02-04,0,186669.0
07,2022-02-04,1,186670.0
08,2022-02-04,9,186679.0
09,2022-02-04,26,186705.0
10,2022-02-04,46,186751.0
11,2022-02-04,61,186812.0
12,2022-02-04,71,186883.0
13,2022-02-04,72,186955.0
14,2022-02-04,49,187004.0
15,2022-02-04,33,187037.0
16,2022-02-04,8,187045.0
17,2022-02-04,2,187047.0
18,2022-02-04,0,187047.0
19,2022-02-04,0,187047.0
20,2022-02-04,0,187047.0
21,2022-02-04,0,187047.0
22,2022-02-04,0,187047.0
23,2022-02-04,0,187047.0
Hour,Date,P(kWh),h_max
00,2022-02-05,0,187047.0
01,2022-02-05,0,187047.0
02,2022-02-05,0,187047.0
03,2022-02-05,0,187047.0
04,2022-02-05,0,187047.0
05,2022-02-05,0,187047.0
06,2022-02-05,0,187047.0
07,2022-02-05,0,187047.0
08,2022-02-05,9,187056.0
09,2022-02-05,27,187083.0
10,2022-02-05,48,187131.0
11,2022-02-05,62,187193.0
12,2022-02-05,69,187262.0
13,2022-02-05,70,187332.0
14,2022-02-05,52,187384.0
15,2022-02-05,29,187413.0
16,2022-02-05,8,187421.0
17,2022-02-05,3,187424.0
18,2022-02-05,0,187424.0
19,2022-02-05,0,187424.0
20,2022-02-05,0,187424.0
21,2022-02-05,0,187424.0
22,2022-02-05,0,187424.0
23,2022-02-05,0,187424.0
Hour,Date,P(kWh),h_max
00,2022-02-06,0,187424.0
01,2022-02-06,0,187424.0
02,2022-02-06,0,187424.0
03,2022-02-06,0,187424.0
04,2022-02-06,0,187424.0
05,2022-02-06,0,187424.0
06,2022-02-06,0,187424.0
07,2022-02-06,1,187425.0
08,2022-02-06,9,187434.0
09,2022-02-06,28,187462.0
10,2022-02-06,47,187509.0
11,2022-02-06,62,187571.0
12,2022-02-06,71,187642.0
13,2022-02-06,73,187715.0
14,2022-02-06,66,187781.0
15,2022-02-06,42,187823.0
16,2022-02-06,8,187831.0
17,2022-02-06,3,187834.0
18,2022-02-06,0,187834.0
19,2022-02-06,0,187834.0
20,2022-02-06,0,187834.0
21,2022-02-06,0,187834.0
22,2022-02-06,0,187834.0
23,2022-02-06,0,187834.0
Hour,Date,P(kWh),h_max
00,2022-02-07,0,187834.0
01,2022-02-07,0,187834.0
02,2022-02-07,0,187834.0
03,2022-02-07,0,187834.0
04,2022-02-07,0,187834.0
05,2022-02-07,0,187834.0
06,2022-02-07,0,187834.0
07,2022-02-07,1,187835.0
08,2022-02-07,11,187846.0
09,2022-02-07,26,187872.0
10,2022-02-07,35,187907.0
11,2022-02-07,38,187945.0
12,2022-02-07,43,187988.0
13,2022-02-07,38,188026.0
14,2022-02-07,35,188061.0
15,2022-02-07,21,188082.0
16,2022-02-07,9,188091.0
17,2022-02-07,2,188093.0
18,2022-02-07,0,188093.0
19,2022-02-07,0,188093.0
20,2022-02-07,0,188093.0
21,2022-02-07,0,188093.0
22,2022-02-07,0,188093.0
23,2022-02-07,0,188093.0
Hour,Date,P(kWh),h_max
00,2022-02-08,0,188093.0
01,2022-02-08,0,188093.0
02,2022-02-08,0,188093.0
03,2022-02-08,0,188093.0
04,2022-02-08,0,188093.0
05,2022-02-08,0,188093.0
06,2022-02-08,0,188093.0
07,2022-02-08,1,188094.0
08,2022-02-08,8,188102.0
09,2022-02-08,20,188122.0
10,2022-02-08,43,188165.0
11,2022-02-08,59,188224.0
12,2022-02-08,68,188292.0
13,2022-02-08,70,188362.0
14,2022-02-08,66,188428.0
15,2022-02-08,45,188473.0
16,2022-02-08,8,188481.0
17,2022-02-08,3,188484.0
18,2022-02-08,0,188484.0
19,2022-02-08,0,188484.0
20,2022-02-08,0,188484.0
21,2022-02-08,0,188484.0
22,2022-02-08,0,188484.0
23,2022-02-08,0,188484.0
Hour,Date,P(kWh),h_max
00,2022-02-09,0,188484.0
01,2022-02-09,0,188484.0
02,2022-02-09,0,188484.0
03,2022-02-09,0,188484.0
04,2022-02-09,0,188484.0
05,2022-02-09,0,188484.0
06,2022-02-09,0,188484.0
07,2022-02-09,1,188485.0
08,2022-02-09,8,188493.0
09,2022-02-09,24,188517.0
10,2022-02-09,44,188561.0
11,2022-02-09,55,188616.0
12,2022-02-09,54,188670.0
13,2022-02-09,57,188727.0
14,2022-02-09,47,188774.0
15,2022-02-09,30,188804.0
16,2022-02-09,12,188816.0
17,2022-02-09,5,188821.0
18,2022-02-09,0,188821.0
19,2022-02-09,0,188821.0
20,2022-02-09,0,188821.0
21,2022-02-09,0,188821.0
22,2022-02-09,0,188821.0
23,2022-02-09,0,188821.0
Hour,Date,P(kWh),h_max
00,2022-02-10,0,188821.0
01,2022-02-10,0,188821.0
02,2022-02-10,0,188821.0
03,2022-02-10,0,188821.0
04,2022-02-10,0,188821.0
05,2022-02-10,0,188821.0
06,2022-02-10,0,188821.0
07,2022-02-10,1,188822.0
08,2022-02-10,10,188832.0
09,2022-02-10,26,188858.0
10,2022-02-10,44,188902.0
11,2022-02-10,57,188959.0
12,2022-02-10,65,189024.0
13,2022-02-10,65,189089.0
14,2022-02-10,61,189150.0
15,2022-02-10,41,189191.0
16,2022-02-10,11,189202.0
17,2022-02-10,4,189206.0
18,2022-02-10,0,189206.0
19,2022-02-10,0,189206.0
